featureIDs,X4132_1A_80MeOH_NdCL3.mzML,X4132_2A_80MeOH_NdCL3.mzML,X4132_3A_80MeOH_NdCL3.mzML,X4132_4A_80MeOH_NdCL3.mzML,X4133_1A_80MeOH_NdCl3.mzML,X4133_2A_80MeOH_NdCl3.mzML,X4133_3A_80MeOH_NdCl3_.mzML,X4133_4A_80MeOH_NdCl3_.mzML,logFC,pvalue,logpval,Sample_Type,,,
3079,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
2887,1.45722375604261e-06,3.5813700837226e-07,1.89199574004049e-06,1.99477947291205e-06,2.3968710116336e-06,1.34327802404141e-06,3.41194752767287e-06,3.52523260002888e-06,-0.904976467,0.10105381,0.995447307,Not Significant,,,
2700,6.19313282171252e-05,0.000155096,7.40298681583417e-05,8.16181460328559e-05,8.35825255376032e-05,4.15391983810264e-05,7.24413630799459e-05,5.77204110982539e-05,0.545819085,0.268350837,0.571297045,Not Significant,,,
2759,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
2709,5.32382598232622e-05,7.53978461077263e-05,4.99424735263275e-05,7.42621476788931e-05,6.22704860776441e-05,5.1648521712905e-05,4.55173912396622e-05,5.48623464960318e-05,0.238605464,0.266227375,0.57474729,Not Significant,,,
2726,0.000137326,0.000169067,0.000102763,0.000158057,0.000117147,0.000122309,8.34146828299873e-05,0.00010697,0.400088563,0.099985576,1.000062648,Not Significant,,,
2748,8.09348320200574e-05,0.000124285,6.28402646227557e-05,9.26527648738595e-05,5.57220557528483e-05,8.21577946389534e-05,5.74505800946265e-05,6.223457131249e-05,0.485914293,0.140677138,0.851776475,Not Significant,,,
2744,0.000105203,0.000130459,6.8984541115239e-05,9.16491396975714e-05,8.71958257534604e-05,7.67656468746819e-05,7.80339106050829e-05,8.37591487170656e-05,0.282791994,0.264830519,0.577031969,Not Significant,,,
2696,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
2722,0.000171502,0.000243322,0.000142187,0.00016715,0.000200174,0.000142524,0.000109063,0.000176947,0.203920361,0.449633832,0.347141019,Not Significant,,,
2898,5.69730505485065e-06,4.20414725086958e-06,5.454134506138e-06,7.21553062105034e-06,8.81327124986619e-06,1.39514162388494e-06,7.56580278525118e-06,1.11665935404361e-05,-0.358627417,0.509697588,0.292687422,Not Significant,,,
2776,0.000253183,0.000333578,0.000177894,0.000301165,0.000306851,0.000208977,0.000151678,0.000177688,0.33460938,0.293471121,0.532434628,Not Significant,,,
2742,0.000194627,0.000241756,0.000128429,0.000211312,0.000219064,0.000165024,0.000107123,0.000181754,0.205755694,0.469437446,0.328422271,Not Significant,,,
2902,2.47206926086643e-06,8.45773939976347e-06,2.40808917350663e-07,1.67747279545027e-06,2.24611283460755e-06,1.57533752652712e-06,3.75635519610783e-06,2.30100337204342e-06,0.379144932,0.714539876,0.14597353,Not Significant,,,
2750,0.000294823,0.000362339,0.000263354,0.000265966,0.000301168,0.000205143,0.00020103,0.00023106,0.338413758,0.106398882,0.973062936,Not Significant,,,
2768,2.91623741675233e-07,1.90219021402983e-06,2.40808917350663e-07,1.62171447603638e-06,2.93191015147408e-07,4.12701656704641e-06,2.35805769799878e-07,9.26930092463437e-06,-1.779460342,0.333783126,0.476535622,Not Significant,,,
2732,2.91623741675233e-07,3.41693665989044e-06,2.40808917350663e-07,1.55620577729706e-06,2.93191015147408e-07,2.64512130102789e-06,2.35805769799878e-07,1.44510004535125e-05,-1.678667784,0.442350955,0.354233031,Not Significant,,,
2699,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
2782,0.000164033,0.000214218,9.49108360783204e-05,0.000194879,0.000112914,0.000122727,9.71264729019213e-05,0.000151592,0.463858137,0.181231131,0.741767199,Not Significant,,,
2834,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
2753,0.000237659,0.000208923,0.000108307,0.000133105,0.000157129,0.000115309,8.72324558107347e-05,0.00012761,0.497643624,0.208010916,0.681913873,Not Significant,,,
2795,0.000171631,0.000205568,0.000147492,0.000197924,0.000175735,0.000142216,0.000147542,0.000172226,0.180306337,0.233753297,0.631242255,Not Significant,,,
2894,5.10758301281439e-06,1.04256447703545e-05,1.65006875111129e-05,1.39139399929537e-05,7.53503930853776e-06,4.71187540082669e-06,8.11886991162647e-06,7.8921547385587e-06,0.701341258,0.170284115,0.768825863,Not Significant,,,
2822,0.000290769,0.000187622,9.750139715277e-05,0.000142224,0.000145319,0.000132427,8.7723866761111e-05,8.78388707370391e-05,0.663723735,0.21121421,0.675276867,Not Significant,,,
3043,0.001015797,0.001237283,0.00075107,0.000945551,0.000978299,0.000636581,0.000781651,0.000648636,0.375222093,0.130303617,0.885043529,Not Significant,,,
2762,0.00011269,0.00014904,9.29262706443837e-05,0.000113867,0.000134951,9.82993122909379e-05,7.67147945125775e-05,0.000132676,0.081983269,0.736009874,0.133116359,Not Significant,,,
2883,1.36631900793585e-06,5.89652038530236e-06,1.2255789241874e-06,1.97771732133926e-06,6.3984386879634e-06,1.39169388357341e-06,2.62671607244019e-06,6.52491784369132e-06,-0.694855449,0.382388968,0.417494646,Not Significant,,,
2879,8.6583728429126e-06,1.36846789803313e-05,1.60867443754433e-05,1.95544175007703e-05,1.73034650327374e-05,9.70713363101786e-06,1.10411883738388e-05,2.19539508221876e-05,-0.049440283,0.89471933,0.04831318,Not Significant,,,
2754,0.000517043,0.000642871,0.000366326,0.000523929,0.000559324,0.000407545,0.000367286,0.000739554,-0.016470618,0.95601532,0.019535148,Not Significant,,,
2857,5.76735704266068e-05,0.000117656,7.42464483188327e-05,0.000106168,8.92493510546589e-05,0.000100139,6.46496330284485e-05,4.12903720081725e-05,0.268519616,0.459764911,0.337464177,Not Significant,,,
2814,2.91623741675233e-07,3.69783309729256e-06,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,6.95755449197456e-06,2.48452891649986e-06,1.40182905657868e-05,-2.384649609,0.212299052,0.673051944,Not Significant,,,
2933,6.40536711592266e-05,3.44795556591163e-05,4.10179440156489e-05,3.20880676315824e-05,6.13906879952385e-05,3.44649154079281e-05,2.35718914674668e-05,3.19056800280597e-05,0.181651119,0.660001716,0.180454935,Not Significant,,,
2937,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3062,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
2884,3.47994227225606e-05,1.2719533357382e-05,1.52476129613716e-05,2.72899092466099e-05,2.75077095565124e-05,6.24599893466011e-06,1.50383247380657e-05,2.74532207326353e-05,0.240182524,0.654220174,0.184276068,Not Significant,,,
2821,0.000893527,0.00058749,0.000759961,0.000278045,0.000452511,0.000403954,0.000309587,0.000154811,0.931383457,0.107279161,0.969484631,Not Significant,,,
2826,0.001178667,0.000793298,0.000659996,0.000348394,0.000633634,0.00053234,0.000456925,0.00043177,0.536578186,0.274031097,0.562200151,Not Significant,,,
2962,0.000576819,0.000796702,0.000551238,0.00063778,0.000789174,0.000581104,0.000632814,0.000710215,-0.082478331,0.617398682,0.209434302,Not Significant,,,
2843,0.001072419,0.001003988,0.000506722,0.000794479,0.00080169,0.000562595,0.000535997,0.00107464,0.183150058,0.593420819,0.226637221,Not Significant,,,
2973,0.000118729,9.52225610463579e-05,6.97242469632904e-05,0.000138526,0.000101535,5.84167342992767e-05,8.81554078676181e-05,8.08989340564581e-05,0.359818528,0.238511029,0.622491534,Not Significant,,,
3052,2.91623741675233e-07,3.5813700837226e-07,1.20924299644765e-06,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,1.036067419,0.298209278,0.525478849,Not Significant,,,
2958,0.030575903,0.034156365,0.029414083,0.034210521,0.035501952,0.024475926,0.030599249,0.034120498,0.04172655,0.754691042,0.122230805,Not Significant,,,
2983,0.000109093,0.000103846,6.67711459514104e-05,0.000116702,8.93200435233726e-05,6.25910712024911e-05,7.51902998684629e-05,9.17678383721995e-05,0.314036175,0.196561133,0.706502354,Not Significant,,,
3017,6.23592016406347e-05,6.23644047200402e-05,4.49166889718114e-05,6.86063300955201e-05,5.7064525974188e-05,3.75577447869583e-05,4.26985152872112e-05,5.44994121352102e-05,0.312701139,0.144558955,0.839955,Not Significant,,,
2794,0.000331595,0.000302146,0.000299092,0.000321178,0.000307741,0.00032079,0.000201099,0.000308725,0.139599466,0.383928579,0.415749559,Not Significant,,,
2989,0.000141202,0.000138741,0.000108889,0.000168542,0.000138926,9.2130953555091e-05,0.00011166,0.00013288,0.228906232,0.254578215,0.594178763,Not Significant,,,
2944,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,5.95255553153492e-06,-2.476693861,0.4038442,0.39378615,Not Significant,,,
2848,2.07318067917645e-05,6.49657454465629e-05,3.39796454062709e-05,5.11153880171958e-05,3.46616822016281e-05,4.50598831400458e-05,1.9578328388041e-05,1.64512355620686e-05,0.561219078,0.291848191,0.534842995,Not Significant,,,
2979,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
2863,7.80126048051373e-06,1.31729011953673e-05,8.15289789231979e-06,9.12099363146828e-06,1.13487027921478e-05,6.97967551159543e-06,4.72308335307156e-06,1.07421972952333e-05,0.178633753,0.598997026,0.222575334,Not Significant,,,
2845,0.000333362,0.000539919,0.000194176,0.000232981,0.000296737,0.000331687,0.000278879,0.000231921,0.190946174,0.645459305,0.190131134,Not Significant,,,
2801,2.10268673448164e-05,0.000109038,4.18840745453093e-05,8.2402680527771e-05,6.58635573993817e-05,6.8026378940625e-05,4.50590779043962e-05,5.52341714358815e-05,0.119186802,0.819648694,0.086372249,Not Significant,,,
3020,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3170,0.000108096,0.000113139,0.000125179,0.000104396,9.03560699813101e-05,9.05833015992444e-05,9.93831444612644e-05,0.000180022,-0.030194442,0.920815299,0.035827474,Not Significant,,,
2998,5.25136873817311e-05,7.34066310443745e-05,3.56048130366769e-05,5.5569804168451e-05,6.44158868984007e-05,4.57047268162178e-05,0.000135245,9.69192631266877e-05,-0.65687148,0.214089989,0.66940364,Not Significant,,,
2926,0.000509785,0.000586128,0.00025987,0.000347779,0.000388756,0.000465111,0.000246911,0.000329858,0.251897804,0.470844619,0.327122389,Not Significant,,,
3099,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
2929,0.000503334,0.000681122,0.000446271,0.000560328,0.000656446,0.000789684,0.000710281,0.000750079,-0.407652245,0.028751814,1.541334747,Not Significant,,,
3070,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3041,0.000132648,0.000185737,0.000151007,0.000208168,0.000179494,0.00023044,0.000171583,0.000161585,-0.133211545,0.501007627,0.300155663,Not Significant,,,
3068,2.23774510775013e-06,6.69621330764435e-06,4.50596682103089e-06,4.34993092723681e-06,6.15614203245417e-06,3.34042406269302e-06,3.71433253945782e-06,3.95221679967598e-06,0.051743393,0.892891455,0.049201333,Not Significant,,,
3059,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3144,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,4.71187540082669e-06,2.35805769799878e-07,2.85339529614753e-07,-2.192591377,0.402691942,0.395027061,Not Significant,,,
3083,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3098,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3154,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3122,3.89347305178628e-06,2.50289671680296e-06,9.71986221863801e-06,1.24755792813951e-05,4.41636738056263e-06,2.87633490405856e-06,2.88176183485482e-06,6.59988955360843e-06,0.769344837,0.309727475,0.509020267,Not Significant,,,
3136,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3135,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3114,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3134,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3138,0.001161278,0.001689844,0.001564898,0.002969604,0.005128435,0.000945829,0.001824238,0.002524633,-0.496997545,0.481585591,0.317326515,Not Significant,,,
3137,3.90889304084281e-05,1.85665167971658e-05,8.28302194811271e-06,1.6452175884317e-05,1.0837436814304e-05,2.62294677506479e-05,1.102899576761e-05,1.40249597515469e-05,0.407402733,0.530796006,0.275072354,Not Significant,,,
3087,0.000115442,0.000152662,5.82081868054159e-05,8.84412292963416e-05,6.00272391852097e-05,8.4394403156974e-05,5.05270537919857e-05,7.69879340512393e-05,0.608983367,0.174743124,0.757599905,Not Significant,,,
3111,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3133,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3166,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3147,2.19950645624357e-05,3.63016593695805e-05,2.48360146347254e-05,2.38205222521345e-05,2.07150665472048e-05,2.70034928850377e-05,2.66671607407266e-05,5.27949214371864e-05,-0.249898624,0.552983495,0.257287831,Not Significant,,,
3172,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3157,5.07162503803493e-05,5.07489062873175e-05,3.27108718050055e-05,3.73747921346123e-05,3.91531898100412e-05,6.18034589302034e-05,2.60877301155933e-05,6.30169097282354e-05,-0.147828689,0.668974556,0.1745904,Not Significant,,,
3115,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3181,5.5712755061106e-05,9.34971857436812e-05,7.10525405019609e-05,6.6452830335973e-05,7.33769732275896e-05,6.72659572239532e-05,5.15904509379732e-05,6.73792755701623e-05,0.143258231,0.49627782,0.304275134,Not Significant,,,
3163,1.18100721290892e-05,1.67432051596865e-05,1.35698454813959e-05,5.46413686789694e-06,7.20662872269577e-06,2.31102498684746e-05,1.27385493319333e-05,2.69653189212449e-05,-0.557207072,0.330219092,0.481197822,Not Significant,,,
3184,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3168,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3149,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3182,2.45237391427076e-05,2.65518976728421e-05,1.29467851493144e-05,2.0711853916123e-05,3.07691381186511e-05,2.2675287804329e-05,2.01983548380698e-05,2.78027328721626e-05,-0.259687487,0.320503612,0.494167071,Not Significant,,,
3277,2.91623741675233e-07,3.5813700837226e-07,2.40808917350663e-07,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,0.187201567,0.253612969,0.595828541,Not Significant,,,
3226,2.91623741675233e-07,1.76531794623408e-05,1.04287350196533e-05,3.18334142793712e-07,2.93191015147408e-07,2.47453266291735e-07,2.35805769799878e-07,2.85339529614753e-07,4.756072323,0.201024239,0.696751573,Not Significant,,,
