"featureID","mz","retention_time","4132_1A_80MeOH_NdCL3.mzML","4132_2A_80MeOH_NdCL3.mzML","4132_3A_80MeOH_NdCL3.mzML","4132_4A_80MeOH_NdCL3.mzML","4132_S1_1D_80MeOH.mzML","4132_S2_2D_80MeOH.mzML","4132_S3_3D_80MeOH.mzML","4132_WT_S10_1D_80MeOH.mzML","4132_WT_S11_2D_80MeOH.mzML","4132_WT_S12_3D_80MeOH.mzML","4133_1A_80MeOH_NdCl3.mzML","4133_2A_80MeOH_NdCl3.mzML","4133_3A_80MeOH_NdCl3_.mzML","4133_4A_80MeOH_NdCl3_.mzML","4133_S4_1D_80MeOH.mzML","4133_S5_2D_80MeOH.mzML","4133_S6_3D_80MeOH.mzML","4133_WT_S13_1D_80MeOH.mzML","4133_WT_S14_2D_80MeOH.mzML","4133_WT_S15_3D_80MeOH.mzML","4134_1A_80MeOH_Nd2O3.mzML","4134_1A_80MeOH_NdCl3.mzML","4134_2A_80MeOH_Nd2O3.mzML","4134_2A_80MeOH_NdCl3.mzML","4134_3A_80MeOH_Nd2O3.mzML","4134_3A_80MeOH_NdCl3.mzML","4134_4A_80MeOH_Nd2O3.mzML","4134_4A_80MeOH_NdCl3.mzML","4135_1A_80MeOH_Nd2O3.mzML","4135_1B_80MeOH.mzML","4135_2A_80MeOH_Nd2O3.mzML","4135_2B_80MeOH.mzML","4135_3A_80MeOH_Nd2O3.mzML","4135_3B_80MeOH.mzML","4135_4A_80MeOH_Nd2O3.mzML","4135_4B_80MeOH.mzML","4136_1A_80MeOH_Nd2O3_dil.mzML","4136_1C_80MeOH.mzML","4136_2A_80MeOH_Nd2O3_dil.mzML","4136_2C_80MeOH.mzML","4136_3A_80MeOH_Nd2O3_dil.mzML","4136_3C_80MeOH.mzML","4136_4A_80MeOH_Nd2O3_dil.mzML","4136_4C_80MeOH.mzML","4137_1E_80.mzML","4137_2E_80.mzML","4137_3E_80.mzML","4137_4E_80.mzML","4138_1B_80MeOH.mzML","4138_1E_80.mzML","4138_2B_80MeOH.mzML","4138_2E_80.mzML","4138_3B_80MeOH.mzML","4138_3E_80.mzML","4138_4B_80MeOH.mzML","4138_4E_80.mzML","4138_S16_1D_80MeOH_dil.mzML","4138_S18_3D_80MeOH_dil.mzML","4138_S7_1D_80MeOH_dil.mzML","4138_S8_2D_80MeOH_dil.mzML","5051_pellet_80_1.mzML","5051_pellet_80_2.mzML","5051_pellet_80_3.mzML","5051_pellet_80_4.mzML","5051_super_80_1.mzML","5051_super_80_2.mzML","5051_super_80_3.mzML","5051_super_80_4.mzML","mxaF_1B_80MeOH.mzML","mxaF_2B_80MeOH.mzML","mxaF_3B_80MeOH.mzML","mxaF_4B_80MeOH.mzML"
169,513.24,0.41,4375.909,22244.484,9983.653,0,163099.58,55934.43,178101.55,8945.519,0,9813.059,11650.549,100266.016,6101.93,146797.19,141992.55,122166.21,400676.12,17274.762,28682.992,294670.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,293.742,0.411,0,16124.342,0,0,0,0,0,9298.251,0,0,9496.93,101581.65,0,18231.543,0,0,0,0,0,0,4544.2144,0,0,665.99146,6653.8164,0,1491.1831,0,0,0,4514.6895,0,2568.408,0,3854.5083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,507.227,0.413,6403.4824,17144.367,2904.3804,4436.6875,1056351.1,386570.06,1269113.4,15719.414,4048.296,10259.336,12410.607,42176.414,5115.4927,185486.81,1719166.8,925254.4,1996820.6,14867.789,547585.75,1744794.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,288.276,0.414,8859.034,52279.996,0,1840.2819,0,0,0,14800.586,0,2666.347,3909.4834,184157.69,2710.5369,30202.94,0,0,0,0,0,4862.5977,5381.3022,6960.1064,33539.598,1795.4375,10666.283,7214.9565,24584.73,0,4935.0146,1227.2328,8595.872,8841.741,7923.0283,0,6253.891,1601.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21618.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,378.794,0.415,9183.424,39147.06,691.38293,944.08386,0,0,0,25841.646,3034.6455,0,20127.873,230422.69,6400.2896,9150.816,0,0,0,0,0,0,12247.456,812.9787,0,5137.7344,15676.609,2591.7434,20041.516,0,0,0,11300.396,1234.2719,3125.105,0,14214.9795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032.019,3524.8164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,164.986,0.416,0,2887.8196,3851.2021,7211.999,59772.227,69957.01,53326.84,46911.56,26766.43,39252.152,9505.55,19400.19,10755.593,21639.686,36479.992,32916.086,32103.047,48415.605,99913.875,15539.48,25519.967,21412.506,6526.459,40221.242,51990.62,24550.344,5826.669,23616.174,21752.879,114871.664,22734.602,90110.97,27681.383,88059.86,54073.5,109626.84,13748.443,41414.004,12215.816,97972.47,11507.773,73282.25,13133.0625,63475.477,23365.145,43324.992,31673.691,17375.258,40788.953,18348.533,83045.95,21236.918,71841.86,8687.711,76607.44,25857.475,23695.06,24916.023,20461.28,17655.203,0,0,0,0,0,0,0,0,11521.383,17935.357,49613.496,30806.354
195,416.371,0.416,0,5910.1406,0,0,0,0,0,16535.678,0,2361.2466,893.1417,95377.875,1018.85645,48782.246,0,0,0,0,0,0,0,0,0,0,3645.1436,0,1720.7723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,460.126,0.423,0,5478.34,0,0,31292.473,8431.28,27991.959,0,0,0,2424.3794,11853.744,0,15196.107,32636.012,25009.572,55463.57,5626.885,3888.978,24964.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,288.098,0.424,4163.895,28180.6,4663.051,2399.1758,124939.17,28710.43,105213.99,8147.629,0,3470.3867,15274.69,74561.72,10025.434,85885.875,146552.83,86381.98,265485.66,30014.832,20109.945,142489.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,312.92,0.426,8292.04,22606.896,11540.658,2986.8545,62681.918,54647.125,69544.79,5795.871,0,3003.3691,10766.292,40726.664,8925.348,33532.89,24218.635,29007.945,33807.73,19432.887,13041.9795,18168.148,26012.691,20184.498,12700.844,16605.844,86575.12,17395.387,12911.652,15031.574,26859.258,46206.066,23609.508,42071.55,20385.328,28053.045,24730.438,55157.13,0,0,0,8064.0293,0,2915.5088,1138.9142,7421.8555,0,4960.7334,7693.5586,0,0,0,32704.45,801.27405,0,14479.134,42520.54,6247.8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4627.877,7396.8384
316,398.906,0.427,11508.512,34932.008,16029.2,3431.3716,130997.85,104714.445,127212.1,6564.843,960.9667,4005.878,13293.357,68365.37,12651.977,68454.04,63105.293,50934.074,65860.79,34821.562,15985.666,45132.406,43903.094,30990.217,23458.55,21384.71,173699.89,26577.473,41957.78,18412.137,56730.113,71056.7,38952.766,65407.09,35397.77,32323.95,34737.824,85513.875,0,0,0,7688.045,0,2552.6436,2048.9995,9405.542,0,5524.153,9967.916,0,0,1587.0021,40336.414,1998.3699,0,31561.87,83856.89,8722.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5537.8135,10497.843
276,216.951,0.427,106940.695,197595.5,123017.17,76481.37,388083.7,353548.47,405805.84,68377.055,34009.793,51418.703,87080.055,248187.92,72816.75,286687.28,192048.3,124641.92,179678.9,161755.5,192674.03,123665.68,167688.05,180389.38,66272.15,228171.73,775261.25,205590.86,175587.02,141477.22,249754.62,603004.06,194910.27,385538.3,176865.1,314212.2,232587.25,534237.94,28807.46,23739.621,5202.1177,173867.3,18552.045,101351.34,29807.377,137560.81,6406.6084,64768.83,82101.32,0,45541.406,13374.281,276420.12,22427.982,73409.91,125869.445,421937.12,57055.754,4969.4897,13367.127,0,0,2465.4297,3647.4277,0,1346.615,18662.84,2963.024,7808.609,3367.709,10412.825,19761.363,94373.8,80869.234
329,284.926,0.427,11314.221,26460.658,13103.254,3441.1665,72053.664,60130.656,68631.625,6157.878,1068.3802,3310.4302,10385.549,38254.293,9093.416,37117.664,31035.46,24154.938,41208.613,23288.988,14475.428,22565.547,28113.89,22284.441,16030.616,19072.912,86107.03,18972.064,22243.562,15461.008,35426.94,52770.77,23934.28,45765.645,23654.49,30508.934,30054.725,57555.125,0,0,0,9127.615,0,3441.8435,1046.0547,8918.006,0,5777.869,7804.1924,0,0,1157.7424,30263.73,1992.3096,0,18808.113,52388.28,6235.2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5651.3457,8926.499
217,414.883,0.427,1733.4293,5775.1123,1455.6942,0,18889.031,18828.838,19530.572,0,0,0,0,11409.567,0,11107.325,6435.0444,4644.018,6631.7866,3217.9255,8035.1294,1280.4006,4709.6523,5409.8574,3920.9502,8859.603,20276.715,6063.4883,0,3651.2527,3472.4976,45133.453,3667.6143,24175.07,4115.871,16882.494,10989.045,40000.492,0,0,0,6566.409,0,2240.4092,0,2655.5637,0,0,0,0,0,0,13733.394,0,894.79346,0,21061.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455.638,0
269,198.94,0.427,130344.63,302333.4,121029.445,64755.914,691978.94,602987,679014,86066.414,25152.59,64504.242,119658.52,429415.8,105455.1,413627.1,304414.38,249126.75,341997.62,250795.2,263422.25,218272.73,272175.78,217723.69,126651.73,250842.1,958466.44,199182.47,253742.98,178101.36,288164.2,758428.4,203391.42,609847.7,229073.84,414508.66,328812.56,743170.2,21849.443,11016.195,942.8888,210165.7,10273.6,79952.32,21070.99,134384.66,3473.5762,71082.63,75006.77,0,23539.834,18745.64,422395.12,29920.6,46040.242,191992.89,550547.25,50292.83,1110.9482,8162.564,0,0,0,904.8449,0,0,13385.607,0,2794.3643,1030.0502,5130.361,13075.432,91044.08,86895.94
250,234.961,0.428,20200.955,27332.379,24419.424,22112.723,43260.887,42608.42,40530.19,11515.428,9962.118,9545.113,11716.578,30248.43,10711.553,35004.51,26483.19,5123.451,15997.954,21523.87,26684.986,13716.123,21583.928,30340.975,5568.0396,43462.617,117887.195,35560.223,24129.816,11476.908,36626.1,78861.11,30283.92,53389.938,25926.799,47037.76,32522.363,79501.67,7244.798,13661.075,3023.0452,36824.953,7029.4395,29270.402,11026.107,29613.89,1824.4073,13982.519,9386.968,0,21697.951,0,34148.156,2879.2375,28549.266,12879.788,60402.03,5166.4824,1576.873,3637.5078,0,0,2071.336,2581.2285,0,0,6687.7803,2202.026,6080.9717,2774.7446,3882.4905,6944.1475,25011.855,14089.743
446,638.884,0.428,1231.4352,20247.148,4607.9023,0,117705.59,77965.97,221478.03,0,0,1836.4138,9437.195,40976.066,7338.948,68509.664,183642.62,200646.38,172243.66,36002.44,0,238523.12,37104.715,7252.506,151129.4,1339.1056,183889.61,8390.548,518099.44,5161.2695,164024.34,3289.5889,42443.598,11366.34,42917.02,0,4408.5337,10101.643,812.6384,0,0,0,0,0,2092.3394,0,0,1490.0381,8040.964,0,0,3465.3682,3915.5767,3340.3398,0,366240.06,24934.37,9470.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256.8633
215,346.909,0.428,2594.6953,4378.224,662.931,0,6678.9688,9377.779,7093.674,0,0,0,0,6267.786,0,7149.1157,1423.6423,0,0,1026.2666,9102.773,0,0,2925.704,0,8045.3887,21817.234,3520.6265,0,2466.7693,1065.242,42059.2,1335.074,17087.379,2026.0029,15870.722,9520.561,31058.148,0,0,0,8358.385,0,4113.777,0,3488.6704,0,0,0,0,0,0,12059.58,0,4040.2598,0,8767.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2783.4414,0
197,458.856,0.429,0,1118.1226,0,0,3473.0146,7160.8643,1332.5503,0,0,0,0,5154.7993,0,1741.3954,938.81323,0,0,0,10791.168,0,1172.467,2858.6682,0,7566.164,14202.83,1970.6622,0,1169.094,0,66077.5,0,25290.105,0,20599.213,7821.3037,45368.973,0,0,0,12282.289,0,4426.367,0,2483.1821,0,0,0,0,0,0,14129.791,0,5168.5137,0,11076.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.7847,0
232,232.928,0.429,6126.586,8599.605,4505.036,8352.794,8991.774,14787.51,12168.765,2264.5996,0,1353.364,0,9489.964,1330.6106,7862.6284,3659.025,1341.476,4412.885,3879.4614,28322.098,7851.998,2657.7402,9755.169,1227.7004,31623.664,26605.867,9670.86,1845.9011,5437.7095,1817.7831,108996.45,1587.9045,41445.918,2095.6152,48871.676,19148.895,68116.59,0,13068.643,0,45183.945,0,33365.086,0,17251.361,0,2207.8188,0,0,17809.406,0,29653.885,0,53521.027,0,22099.096,0,0,0,0,0,2504.602,0,0,0,0,0,5196.083,0,0,0,13301.747,1594.0171
408,582.894,0.429,2491.791,18028.992,3886.93,0,123182.09,63319.188,145496.58,0,0,0,6585.547,29095.66,6248.381,44406.95,108277.65,118539.08,148855.92,30459.309,0,190614.67,25401.875,5737.394,256795.06,818.65076,135542.92,5648.5234,276369.2,5898.829,130079.32,3961.972,30018.107,8235.72,32381.73,1295.9268,3916.0664,7964.741,0,0,0,0,0,0,1172.1473,0,0,0,3516.4316,0,0,2245.872,2817.4836,2008.884,0,213025.47,28640.373,5683.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.879
538,610.889,0.43,0,9889.319,1241.5503,0,77380.62,45654.035,117345.766,0,0,0,4828.94,19059.234,3477.468,35831.516,85190.95,88912.5,94001.66,20416.703,0,133033,18016.35,3666.2212,213736.03,0,98757.875,2793.2178,232483.42,2051.8938,84868.195,2446.0918,20541.777,7093.0547,20594.598,0,1565.6635,6068.0703,0,0,0,0,0,0,0,0,0,0,2850.8618,0,0,1512.5533,2186.8335,919.4687,0,183502.42,16036.822,4361.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.6803
549,604.863,0.432,0,12177.239,1355.4652,0,94057.49,41374.95,95210.93,0,0,0,4685.5947,19103.76,2291.4048,29553.066,74623.12,69027.945,102622.58,19434.277,0,115926.89,14459.965,2416.0361,173745.2,0,88747.18,2592.8335,152466.33,3237.5999,73856.86,4972.229,17166.39,5999.2163,19796.012,1390.5776,3165.0544,7953.9775,0,0,0,0,0,0,0,0,0,0,2004.736,0,0,1492.0806,1223.5422,0,0,130320.17,21462.756,3545.7258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433.3226
263,442.878,0.432,2701.8625,8851.369,2923.1611,961.7433,20741.793,26542.283,23238.695,0,0,0,938.2059,14434.544,0,13405.827,3802.3037,1833.6377,3872.5247,6234.6313,12372.431,2025.3273,5775.8706,8190.5815,0,12717.067,47274.785,8111.1177,0,4576.1255,7699.3203,63006.75,6380.1055,37088.438,5755.4224,26130.863,15617.326,56437.617,0,0,0,8982.451,0,3073.2856,0,4408.528,0,0,799.9438,0,0,0,23741.936,0,1267.0261,2365.5894,23736.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.2112,0
346,416.916,0.432,6828.823,21915.035,6105.528,2147.5264,59993.37,50059.91,74219.53,2294.438,0,2269.5217,8514.109,31438.734,5905.1807,39931.863,39049.023,23080.678,34035.92,19778.074,7378.026,21835.645,18255.162,8910.459,9887.959,10120.004,130491.01,12963.381,28503.543,10091.174,41808.824,41317.793,20103.523,33188.906,23972.104,14910.713,15050.475,44691.008,0,0,0,4480.7793,0,0,0,3339.3152,0,1777.7688,3757.0908,0,0,0,16506.723,0,0,23099.416,40535.53,2211.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2768.295,4938.255
601,204.975,0.433,0,3728.8953,0,0,14652.2705,9556.91,12515.2295,0,0,0,865.40625,6653.283,1759.9136,5604.139,12025.826,9046.632,11204.322,5153.4644,0,17373.023,4403.729,1397.0076,27486.967,0,18206.207,1612.8063,28056.799,1159.1401,12851.669,3178.9878,4780.5303,3275.049,5803.917,1156.478,2331.1475,3606.4902,0,0,0,0,0,0,0,0,0,0,1258.8545,0,0,985.04724,2374.6497,0,0,18989.78,6059.071,1135.4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911.0011
248,572.836,0.433,0,1099.6838,0,0,4868.136,6789.916,3784.1545,0,0,0,0,5798.289,0,3383.7031,0,0,1756.6737,0,4628.445,1301.1436,2489.9517,1979.6556,0,4926.9375,16166.956,670.33716,0,0,0,40849.266,0,19022.246,0,12152.135,5027.908,29541.01,0,0,0,5366.9014,0,0,0,1361.0936,0,0,0,0,0,0,8980.0625,0,0,0,8770.901,0,0,0,0,0,0,0,621.51105,0,0,0,0,0,0,0,0,0
566,488.185,0.434,0,0,0,0,33200.26,19469.14,135604.64,0,0,0,0,0,0,0,45578.56,17008.693,33197.613,3147.5896,22423.268,8110.222,0,0,1899.9932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,466.203,0.434,0,2520.7246,0,0,350418.34,179348.28,434677.75,0,0,0,0,7608.411,0,10193.284,293903.06,182103.83,295656.22,8775.67,25110.209,48875.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,556.859,0.436,909.25323,6820.9873,1326.9028,0,22892.582,22842.064,28078.14,0,0,0,0,14532.133,1216.2053,13513.088,9801.303,8793.47,12093.098,6207.004,3823.832,2230.0774,6868.4756,6743.461,0,6306.1196,53335.652,6671.4536,0,3372.5625,13305.408,37431.91,7237.3696,25187.035,3261.8367,10120.652,10219.157,35797.11,0,0,0,2102.967,0,0,0,1768.1687,0,0,0,0,0,0,12845.891,0,931.13293,2039.8948,18797.52,0,0,0,0,0,0,967.42664,0,0,0,0,0,0,0,0,1140.8823,822.8152
459,330.286,0.44,2854.5566,18255.352,2302.7603,4679.2266,0,0,0,5425.962,1963.9529,2838.0283,21610.441,23862.69,5812.1123,9705.932,0,0,0,0,0,0,24111.494,16796.361,16186.363,15456.942,35022.13,22574.082,43961.695,33220.414,59551.836,7749.201,16641.053,5158.035,22001.902,2950.7322,12344.743,12575.72,8749.298,0,0,3625.8489,0,8427.485,1391.7854,2075.216,0,0,0,0,0,0,0,0,1806.1462,11950.943,7777.7207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,357.789,0.442,1565.9731,127103.484,15015.84,923.6752,2508.1057,3062.2834,0,122545.82,18649.56,5039.831,14039.3955,525884.1,11611.705,69631.6,0,0,0,3723.4465,2181.9683,1044.5885,0,0,0,951.9868,0,1321.3127,0,0,0,0,2368.1406,1444.5293,1917.5676,0,1809.7095,0,3743.048,0,3593.0923,0,0,0,0,1409.0232,0,0,0,0,0,0,0,0,0,0,2065.3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,588.889,0.442,0,0,0,0,6483.8384,1852.6875,8660.734,0,0,0,0,0,0,1012.9553,4771.397,2901.1575,6023.799,0,0,5186.6187,0,0,16294.693,0,6439.841,0,17392.166,0,5632.3447,0,1053.8551,0,744.64355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11666.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,458.381,0.443,3319.566,8933.404,0,1121.3696,0,0,0,8578.096,0,0,3768.483,140407.6,1298.0217,31487.816,0,0,0,0,0,0,4480.426,3723.295,30145.988,3244.9626,15303.241,5144.0576,22887.725,4423.178,7767.4834,0,5866.531,4547.266,5453.6143,0,1415.3914,0,0,0,0,0,0,1441.6633,0,0,0,0,0,0,0,0,0,0,0,2166.7405,2425.0322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,726.866,0.444,0,1381.3134,0,0,19753.832,9523.145,28907.11,0,0,0,0,3819.3074,0,9829.274,30447.084,31435.562,29543.701,4173.0693,0,38238.38,4378.9766,732.7426,67930.125,0,24506.809,1043.47,77330.53,1489.2781,29855.24,0,8012.35,838.2919,6301.5864,0,1690.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65550.83,5470.531,989.5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.6879
410,606.862,0.445,1709.9609,11828.729,2141.0715,1259.1599,113757.56,54089.445,102406.08,4469.4883,1251.4271,3087.7607,3422.52,23570.686,2726.3972,33949.453,76404.02,80139.13,101227.74,28606.703,1180.0918,140174.67,21254.69,6773.613,180589.77,2817.5994,98301.28,5625.852,178943.27,6431.647,94197.29,8486.358,28013.99,4006.377,21233.117,4559.1055,9355.148,14602.373,0,0,0,1333.0892,0,2869.705,0,0,0,0,2058.473,0,0,1409.3092,4706.435,0,0,167683.81,32446.562,3791.8118,0,0,0,0,0,0,0,0,0,0,0,0,1474.4196,1154.4597,3007.5122,3659.2048
626,386.924,0.45,3459.8157,5377.5957,4815.6714,0,33799.344,12584.311,32826.5,5571.6753,2676.229,5055.087,2573.004,8376.977,2145.6265,8947.519,16518.484,39414.996,37070.89,5466.7065,1792.0732,39676.098,14408.838,6157.132,46262.125,1778.428,18243.352,4673.459,41963.92,5709.0073,28457.645,1604.9869,12012.727,4205.8604,17372.227,3244.6958,8687.392,6744.7056,1174.9387,0,0,806.4068,0,906.8486,0,0,0,0,2474.588,0,0,1199.7157,6059.7485,0,0,50541.176,15215.496,2748.584,0,0,0,0,0,0,0,0,0,0,0,0,2212.8972,1211.4426,1790.2471,4618.629
629,523.201,0.457,26395.848,60065.74,22604.322,20957.516,61661.703,26456.738,55312.07,79085.84,8954.23,21793.793,58914.375,131847.19,26909.547,105992.25,103069.266,62415.387,237392.22,29936.264,38887.973,106556.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,343.792,0.458,0,0,0,0,0,0,0,0,0,0,0,9165.272,0,6732.6836,0,0,0,0,0,849.22156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,213.146,0.462,5432.93,1252.6448,3907.5833,4090.4111,0,1004.43665,0,0,0,0,1302.36,0,839.36523,1035.9291,0,0,0,0,0,0,0,1893.8164,0,966.62994,1176.0377,1885.867,0,2005.4673,0,0,0,0,0,1829.5676,0,870.7805,0,0,1253.7539,0,0,787.26965,0,0,0,0,0,0,2106.5786,0,0,0,1112.4271,0,0,0,0,0,1283.6777,2708.3208,6362.586,6591.8535,5336.3604,4322.062,7286.595,5698.747,3100.8237,2484.56,2131.135,985.4397,0,0
350,778.564,0.464,32693.117,34185.71,2258.6067,1603.3549,0,0,0,17214.94,5462.41,0,27206.582,66417.06,7866.371,20107.62,0,0,0,0,0,0,0,3596.3892,0,970.16046,7876.1675,0,2720.448,0,0,0,3333.005,2324.919,2249.335,0,4793.656,0,0,0,0,0,0,748.4421,0,0,0,0,0,0,0,0,0,0,0,2551.2483,2652.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,267.12,0.467,0,1391.5222,4286.954,7605.633,0,19042.03,5454.459,806.7077,15265.346,18188.73,0,6948.0664,11989.425,9672.125,5138.796,18498.125,24172.82,7605.652,22256.809,13052.475,0,5961.7793,0,2642.5442,0,1079.9867,0,1157.1931,0,0,0,0,0,0,0,0,0,1018.24176,0,0,0,0,0,0,0,3159.9788,12017.236,20130.842,0,1627.5872,0,1361.754,0,1926.1409,0,0,2898.0796,1731.6519,24720.553,18053.584,2281.4229,0,0,0,0,0,1548.1248,661.8685,0,11974.05,22435.963,20985.828
681,251.125,0.469,0,3051.6782,5524.8535,9715.121,0,11106.719,3374.9102,0,22713.078,19529.398,0,7176.3164,12947.787,11840.77,1153.4614,12217.043,13182.348,3003.1086,31283.87,15618.635,0,4956.7695,0,2182.6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3990.1235,18486.807,33227.926,0,1387.1587,0,1053.0641,0,0,0,0,3156.7798,1613.1185,13084.556,10696.352,0,0,0,0,0,0,0,0,0,18894.412,19489.727,14546.367
706,426.822,0.473,19825.879,6145.765,16128.042,33646.24,0,1451.218,0,9060.019,3408.2217,8910.859,33576.277,19234.125,27072.922,23453.246,0,2231.836,0,20013.236,9770.389,0,14066.099,9090.929,0,12680.023,2600.13,8848.176,0,9664.626,1686.918,3082.6653,2541.4668,11229.189,10363.34,7166.843,5934.809,6802.004,0,12246.662,0,7574.069,0,7422.868,0,8138.4165,0,15830.262,33422.074,1989.9237,10791.258,0,15780.678,3331.0876,5412.299,0,8338.715,1246.3677,0,0,0,0,0,0,7147.591,2609.4136,4459.793,7280.849,52070.953,40949.605,8918.8125,8614.762,13239.218,4765.989
771,736.553,0.475,0,43897.49,9364.489,6203.6323,0,0,0,42631.375,8059.4546,7404.57,13357.305,82136.18,12121.924,25279.719,0,0,0,0,0,0,0,972.9332,0,2373.828,0,0,0,0,0,0,1669.7617,0,0,0,1954.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,445.266,0.477,6966.1826,9079.233,10049.473,8196.223,10743.365,14165.201,3671.7456,5018.9854,5609.1714,6486.714,13317.881,9083.335,9913.739,11534.547,8859.903,9610.261,4662.048,11634.107,20352.953,4194.743,18960.988,26638.656,0,23663.26,10926.322,12966.723,0,21471.549,14760.682,12621.845,12953.585,15452.601,10518.53,15040.054,10022.53,11829.738,4450.4277,21602.744,0,18632.467,2780.5046,28683.766,4806.1006,19845.562,0,7309.8774,9343.034,0,7459.5996,0,20639.412,3308.452,11873.113,5447.542,13896.4795,2023.6104,0,0,0,0,44223,76607.2,31435.074,68790.96,3112.0767,0,0,496.81384,9094.992,8967.522,10655.3,10621.975
752,401.276,0.478,18287.393,25445.295,19527.176,17157.467,25617.2,29408.898,10078.561,12630.206,13351.172,12166.699,26147.336,21796.523,20058.674,31420.17,18860.46,21236.69,9484.895,25530.152,42387.758,9541.059,42036.62,60090.992,2119.2603,49775.992,29644.44,28102.123,10687.823,53397.145,35972.93,29950.256,35390.79,34226.598,28320.307,30924.15,29630.062,25981.246,10794.762,42309.613,4206.67,39293.84,7524.488,59670,12787.66,59717.78,3457.554,15599.055,18278.877,0,15916.028,1799.4202,44582.203,6681.1055,24921.361,13118.037,30254.354,6188.5483,0,0,0,0,82713.83,144909.39,54289.23,136660.61,5744.9214,0,755.0506,2149.3274,18261.209,19779.898,24638.045,22218.73
